կազմակերպել,{{hy-conj-ել|mp=on}}
արկել,{{hy-conj-ել|արկ|mp=on}}
ուսանել,{{hy-conj-ել}}
մեծանալ,{{hy-conj-ալ|մեծան||մեծաց|caus=on}}
հագել,{{hy-conj-ել|հագ|caus=on}}
հագենալ,{{hy-conj-ալ|հագեն||հագեց|caus=on}}
համել,{{hy-conj-ել|համ}}
համենալ,{{hy-conj-ալ|||համեց}}
բանալ,{{hy-conj-ալ|բան|note=The forms of indicative present and imperfect mentioned above are rarely used to avoid confusion with identical forms of {{m|hy|բանել||to work}}. Instead {{m|hy|բացել}} or {{m|hy|բաց անել}} are used.}}
մածվել,{{hy-conj-ել|մածվ}}
կառչել,{{hy-conj-ել|կառչ}}
հանգել,{{hy-conj-ել|հանգ|caus=on}}
մատչել,{{hy-conj-ել|մատչ}}
փախնել,{{hy-conj-ել|փախն||փախ|caus=on}}
կորնչել,{{hy-conj-ել|կորնչ}}
կորել,{{hy-conj-ել|կոր}}
կործանել,{{hy-conj-ել|կործան|mp=on}}
կործել,{{hy-conj-ել|կործ|mp=on}}
ամաչել,{{hy-conj-ել|ամաչ|caus=on}}
անիծել,{{hy-conj-ել|անիծ|mp=on}}
անջատել,{{hy-conj-ել|mp=on}}
արածել,{{hy-conj-ել|արած|caus=on}}
զատել,{{hy-conj-ել|զատ|mp=on}}
զեղծել,{{hy-conj-ել|զեղծ|mp=on}}
լքել,{{hy-conj-ել|լք|mp=on}}
սուզել,{{hy-conj-ել|սուզ|mp=on}}
տարածել,{{hy-conj-ել|տարած|mp=on}}
ծածանել,{{hy-conj-ել|ծածան|mp=on}}
սասանել,{{hy-conj-ել|սասան|mp=on}}
փոխել,{{hy-conj-ել|փոխ|mp=on}}
խափանել,{{hy-conj-ել|խափան|mp=on}}
կամենալ,{{hy-conj-ալ|կամեն||կամեց}}
գոհանալ,{{hy-conj-ալ|գոհան||գոհաց|caus=on}}
թուլանալ,{{hy-conj-ալ|թուլան||թուլաց|caus=on}}
հեռանալ,{{hy-conj-ալ|հեռան||հեռաց|caus=on}}
մերկանալ,{{hy-conj-ալ|մերկան||մերկաց|caus=on}}
սլանալ,{{hy-conj-ալ|սլան||սլաց}}
բարձրանալ,{{hy-conj-ալ|բարձրան||բարձրաց|caus=on}}
բաղձալ,{{hy-conj-ալ|բաղձ}}
զղջալ,{{hy-conj-ալ|զղջ}}
ըղձալ,{{hy-conj-ալ|ըղձ}}
խրոխտալ,{{hy-conj-ալ|խրոխտ}}
ծուլանալ,{{hy-conj-ալ|ծուլան||ծուլաց|caus=on}}
մուրալ,{{hy-conj-ալ}}
ոխանալ,{{hy-conj-ալ|ոխան||ոխաց}}
տաղտկանալ,{{hy-conj-ալ|տաղտկան||տաղտկաց}}
տենչալ,{{hy-conj-ալ|տենչ}}
կլանել,{{hy-conj-ել|կլան|mp=on}}
սորալ,{{hy-conj-ալ|սոր}}
սորել,{{hy-conj-ել|սոր}}
խածատել,{{hy-conj-ել|խածատ|mp=on}}
խանձատել,{{hy-conj-ել|խանձատ|mp=on}}
խոցոտել,{{hy-conj-ել|խոցոտ|mp=on}}
ճեմել,{{hy-conj-ել|ճեմ}}
շիկնել,{{hy-conj-ել|շիկն}}
պայթել,{{hy-conj-ել|caus=on}}
վախել,{{hy-conj-ել|վախ|caus=on}}
արգելել,{{hy-conj-ել|mp=on}}
զենել,{{hy-conj-ել|զեն|mp=on}}
կիզել,{{hy-conj-ել|կիզ|mp=on}}
գերծել,{{hy-conj-ել|գերծ|mp=on}}
ստեղծել,{{hy-conj-ել|ստեղծ|mp=on}}
եղծանել,{{hy-conj-ել|եղծան|mp=on}}
եղծել,{{hy-conj-ել|եղծ|mp=on}}
ընդոստել,{{hy-conj-ել|ընդոստ|mp=on}}
ուռչել,{{hy-conj-ել|ուռչ|caus=on}}
սառել,{{hy-conj-ել|սառ|caus=on}}
երկայնել,{{hy-conj-ել|երկայն|mp=on}}
երկայնանալ,{{hy-conj-ալ|երկայնան||երկայնաց|caus=on}}
մեղկանալ,{{hy-conj-ալ|մեղկան||մեղկաց|caus=on}}
գուշակել,{{hy-conj-ել|գուշակ}}
փողոտել,{{hy-conj-ել|փողոտ|mp=on}}
գթալ,{{hy-conj-ալ|գթ}}
փութալ,{{hy-conj-ալ|փութ|caus=on}}
խիթալ,{{hy-conj-ալ|խիթ}}
դողալ,{{hy-conj-ալ|դող|caus=on}}
եռալ,{{hy-conj-ալ|եռ|caus=on}}
զեռալ,{{hy-conj-ալ|զեռ}}
խեթալ,{{hy-conj-ալ|խեթ}}
խոկալ,{{hy-conj-ալ|խոկ}}
հոգալ,{{hy-conj-ալ|հոգ}}
շողալ,{{hy-conj-ալ|շող}}
ողբալ,{{hy-conj-ալ|ողբ}}
ոռնալ,{{hy-conj-ալ|ոռն}}
ջանալ,{{hy-conj-ալ|ջան}}
սգալ,{{hy-conj-ալ|սգ}}
սիգալ,{{hy-conj-ալ|սիգ}}
ցնծալ,{{hy-conj-ալ|ցնծ}}
իջնել,"{{hy-conj-ել|իջն||իջ|caus=on|causative=[[իջացնել]]*, [[իջեցնել]]}}"
հարկանել,{{hy-conj-ել|հարկան|mp=on}}
ցուցանել,{{hy-conj-ել|mp=on}}
անցնել,{{hy-conj-ել|անցն||անց}}
հաճել,{{hy-conj-ել|հաճ}}
ողորմել,{{hy-conj-ել|ողորմ}}
ընթանալ,{{hy-conj-ալ|ընթան||ընթաց|caus=on}}
շիջուցանել,{{hy-conj-ել|շիջուցան}}
ուսուցանել,{{hy-conj-ել|ուսուցան}}
ստամբակել,{{hy-conj-ել|ստամբակ}}
մեղանչել,{{hy-conj-ել|մեղանչ}}
բեկտել,{{hy-conj-ել|բեկտ|mp=on}}
երգիծել,{{hy-conj-ել|երգիծ|mp=on}}
երեւալ,{{hy-conj-ալ|երև}}
հերքել,{{hy-conj-ել|հերք|mp=on}}
զարմացնել,{{hy-conj-ցն-ել|զարմա}}
զգածվել,{{hy-conj-ել|զգածվ}}
զգենալ,{{hy-conj-ալ|զգեն||զգեց|caus=on}}
պեղել,{{hy-conj-ել|պեղ|mp=on}}
ընդոստնել,{{hy-conj-ել|ընդոստն|mp=on}}
ընթեռնել,{{hy-conj-ել|ընթեռն|mp=on}}
թաքցնել,{{hy-conj-ցն-ել}}
թաքնվել,{{hy-conj-ել|թաքնվ}}
լոգանալ,{{hy-conj-ալ|լոգան||լոգաց}}
լուցել,{{hy-conj-ել|լուց|mp=on}}
խանդել,{{hy-conj-ել|խանդ}}
խեթել,{{hy-conj-ել|խեթ}}{{hy-conj-ել|խեթ}}
խրտնել,{{hy-conj-ել|խրտն|caus=on}}
տժվժալ,{{hy-conj-ալ|տժվժ|caus=on}}
կալնել,{{hy-conj-ել|կալն||կալ|mp=on}}
կալել,{{hy-conj-ել|կալ|mp=on}}
հյուծել,{{hy-conj-ել|հյուծ|mp=on}}
կարենալ,{{hy-conj-ալ|կարեն||կարեց}}
բարձրաձայնել,{{hy-conj-ել|բարձրաձայն|mp=on}}
հասցնել,{{hy-conj-ցն-ել|հաս}}
հարել,{{hy-conj-ել|հար|mp=on}}
հեծնել,{{hy-conj-ել|հեծ||հեծ|mp=on}}
հեղել,{{hy-conj-ել|հեղ|mp=on}}
հեղուսել,{{hy-conj-ել|հեղուս|mp=on}}
հեռացնել,{{hy-conj-ցն-ել|հեռա}}
հյուսել,{{hy-conj-ել|հյուս|mp=on}}
մատուցել,{{hy-conj-ել|մատուց|mp=on}}
մոլորվել,{{hy-conj-ել|մոլորվ}}
համառել,{{hy-conj-ել|համառ}}
հարնչել,{{hy-conj-ել|հարնչ}}
հենել,{{hy-conj-ել|mp=on}}
հեռել,{{hy-conj-ել|հեռ|mp=on}}
հոխորտալ,{{hy-conj-ալ|հոխորտ}}
հորդել,{{hy-conj-ել|հորդ}}
շաչել,{{hy-conj-ել|շաչ}}
շիջել,{{hy-conj-ել|շիջ}}
մտաբերել,{{hy-conj-ել|մտաբեր}}
ոստնել,{{hy-conj-ել|ոստն}}
պանծալ,{{hy-conj-ալ|պանծ}}
ջեռուցել,{{hy-conj-ել|ջեռուց|mp=on}}
սխալվել,{{hy-conj-ել|սխալվ}}
սպրդել,{{hy-conj-ել|սպրդ}}
ցտել,{{hy-conj-ել|ցտ}}
քաղցել,{{hy-conj-ել|քաղց}}
խմբագրել,{{hy-conj-ել|խմբագր|mp=on}}
ընտրվել,{{hy-conj-ել|ընտրվ}}
ահագնանալ,{{hy-conj-ալ|ահագնան||ահագնաց|caus=on}}
օգնել,{{hy-conj-ել|mp=on}}
չվել,{{hy-conj-ել|չվ}}
ընտրել,{{hy-conj-ել|mp=on}}
գոհացնել,{{hy-conj-ցն-ել|գոհա}}
քարշել,{{hy-conj-ել|քարշ|mp=on}}
քարոզել,{{hy-conj-ել|քարոզ|mp=on}}
քծնել,{{hy-conj-ել|քծն|mp=on}}
քննադատել,{{hy-conj-ել|քննադատ|mp=on}}
քննարկել,{{hy-conj-ել|քննարկ|mp=on}}
քոչել,{{hy-conj-ել|քոչ|caus=on}}
փլել,{{hy-conj-ել|փլ|mp=on}}
փոխարինել,{{hy-conj-ել|փոխարին|mp=on}}
ապաշխարել,{{hy-conj-ել|ապաշխար}}
արհամարհել,{{hy-conj-ել|արհամարհ|mp=on}}
հեղեղել,{{hy-conj-ել|հեղեղ|mp=on}}
գիշատել,{{hy-conj-ել|գիշատ|mp=on}}
նազել,{{hy-conj-ել|նազ}}
պաշտել,{{hy-conj-ել|պաշտ|mp=on}}
հալածել,{{hy-conj-ել|հալած|mp=on}}
բացականչել,{{hy-conj-ել|բացականչ}}
կարմրանալ,{{hy-conj-ալ|կարմրան||կարմրաց|caus=on}}
կարմրել,{{hy-conj-ել|կարմր|caus=on}}
Template:hy-conj-ել/documentation,{{hy-conj-ել|||փախ}}{{hy-conj-ել|||հագ}}{{hy-conj-ել|||||բեր}}{{hy-conj-ել|mp=on}}{{hy-conj-ել|||մտ|caus=on}}
Template:hy-conj-ալ/documentation,{{hy-conj-ալ|||վախեց}}
տարբերել,{{hy-conj-ել|տարբեր|mp=on}}
տեղեկանալ,{{hy-conj-ալ|տեղեկան||տեղեկաց|caus=on}}
տենալ,{{hy-conj-ալ|տեն||տես}}
տեսնալ,{{hy-conj-ալ|տեսն||տես}}
տեւել,{{hy-conj-ել|տեւ}}
ուղեկցել,{{hy-conj-ել|ուղեկց|mp=on}}
տնքալ,{{hy-conj-ալ|տնք|caus=on}}
տպել,{{hy-conj-ել|տպ|mp=on}}
տրամադրել,{{hy-conj-ել|տրամադր|mp=on}}
միզել,{{hy-conj-ել|միզ}}
գոչել,{{hy-conj-ել|գոչ}}
հպարտանալ,{{hy-conj-ալ|հպարտան||հպարտաց}}
կնքել,{{hy-conj-ել|կնք|mp=on}}
խարխալել,{{hy-conj-ել|խարխալ|mp=on}}
խարխլել,{{hy-conj-ել|խարխլ|mp=on}}
ագուցել,{{hy-conj-ել|ագուց|mp=on}}
ագուցանել,{{hy-conj-ել|ագուցան|mp=on}}
ազազել,{{hy-conj-ել}}{{hy-conj-ել}}
ազազանալ,{{hy-conj-ալ|||ազազաց|mp=on}}
համոզել,{{hy-conj-ել|համոզ|mp=on}}
լռել,{{hy-conj-ել|լռ|caus=on}}
քանդել,{{hy-conj-ել|քանդ|mp=on}}
ածանցել,{{hy-conj-ել|ածանց|mp=on}}
եպերել,{{hy-conj-ել|եպեր|mp=on}}
լուտալ,{{hy-conj-ալ|լուտ}}
մեծարել,{{hy-conj-ել|մեծար|mp=on}}
կենդանանալ,{{hy-conj-ալ|կենդանան||կենդանաց|caus=on}}
ճաշել,{{hy-conj-ել|ճաշ}}
նախատել,{{hy-conj-ել|նախատ|mp=on}}
հեգել,{{hy-conj-ել|հեգ}}
սրտառել,{{hy-conj-ել|սրտառ}}
դրվատել,{{hy-conj-ել|դրվատ|mp=on}}
թրմել,{{hy-conj-ել|թրմ|mp=on}}
թրել,{{hy-conj-ել|mp=on}}
հարբենալ,{{hy-conj-ալ|հարբեն||հարբեց|caus=on}}
արբել,{{hy-conj-ել|արբ|caus=on}}
աղարտել,{{hy-conj-ել|աղարտ|mp=on}}
աղատել,{{hy-conj-ել|աղատ}}
լքնել,{{hy-conj-ել|լքն}}
առոգել,{{hy-conj-ել|առոգ}}{{hy-conj-ել|առոգ|mp=on}}
առոգանել,{{hy-conj-ել|առոգան|mp=on}}
ոգել,{{hy-conj-ել|mp=on}}
ոռոգել,{{hy-conj-ել|mp=on}}
արգահատել,{{hy-conj-ել|արգահատ|mp=on}}
արմանալ,{{hy-conj-ալ|արման||արմաց|caus=on}}
ընդարմանալ,{{hy-conj-ալ|ընդարման||ընդարմաց|caus=on}}
պապանձել,{{hy-conj-ել|պապանձ|caus=on}}{{hy-conj-ել|պապանձ|mp=on}}
պապանձվել,{{hy-conj-ել|պապանձվ}}
պապանձեցնել,{{hy-conj-ցն-ել|պապանձե}}
օթել,{{hy-conj-ել|օթ}}
գնչել,{{hy-conj-ել|գնչ}}
բախել,{{hy-conj-ել|բախ|mp=on|caus=on}}
բաղխել,{{hy-conj-ել|բաղխ|mp=on|caus=on}}
բարբաջել,{{hy-conj-ել|բարբաջ}}
բարբանջել,{{hy-conj-ել|բարբանջ}}
բաղբանջել,{{hy-conj-ել|բարբանջ}}
բաղբաջել,{{hy-conj-ել|բաղբաջ}}
բամբասել,{{hy-conj-ել|բամբաս|mp=on}}
բաջաղել,{{hy-conj-ել|բաջաղ}}
բարբառել,{{hy-conj-ել|բարբառ}}
բեկանել,{{hy-conj-ել|բեկան|mp=on}}
բեկել,{{hy-conj-ել|բեկ|mp=on}}
բզզալ,{{hy-conj-ալ|բզզ}}
բլբլալ,{{hy-conj-ալ|բլբլ|caus=on}}
բողոքել,{{hy-conj-ել|բողոք}}
բուծել,{{hy-conj-ել|բուծ|mp=on}}
բուծանել,{{hy-conj-ել|բուծան|mp=on}}
բտել,{{hy-conj-ել|բտ|mp=on}}
բուսանել,{{hy-conj-ել|բուսան}}
բորբոքել,{{hy-conj-ել|բորբոք|mp=on}}
գելել,{{hy-conj-ել|գել|mp=on}}
գեղգեղել,{{hy-conj-ել|գեղգեղ}}
գլել,{{hy-conj-ել|գլ|mp=on}}
գլորել,{{hy-conj-ել|գլոր|mp=on|caus=on}}
գայթակղել,{{hy-conj-ել|գայթակղ|mp=on}}
գլդորել,{{hy-conj-ել|գլդոր|mp=on|caus=on}}
գլտորել,{{hy-conj-ել|գլտոր|mp=on|caus=on}}
գոգել,{{hy-conj-ել|գոգ|mp=on}}
գոլանալ,{{hy-conj-ալ|գոլան||գոլաց|caus=on}}
վանել,{{hy-conj-ել|վան|mp=on}}
դարբնել,{{hy-conj-ել|դարբն|mp=on}}
ընդելուզել,{{hy-conj-ել|ընդելուզ|mp=on}}
զետեղել,{{hy-conj-ել|զետեղ|mp=on}}
զառանցել,{{hy-conj-ել|զառանց}}
զտել,{{hy-conj-ել|զտ|mp=on}}
հղփանալ,{{hy-conj-ալ|հղփան||հղփաց|caus=on}}
թոռոմել,{{hy-conj-ել|թոռոմ|caus=on}}
թորշոմել,{{hy-conj-ել|թորշոմ|caus=on}}
թրծել,{{hy-conj-ել|թրծ|mp=on}}
լարել,{{hy-conj-ել|լար|mp=on}}
լիանալ,{{hy-conj-ալ|լիան||լիաց|caus=on}}
լրջանալ,{{hy-conj-ալ|լրջան||լրջաց|caus=on}}
լրթանալ,{{hy-conj-ալ|լրթան||լրթաց|caus=on}}
խածանել,{{hy-conj-ել|խածան|mp=on}}
խածնել,{{hy-conj-ել|խածն|mp=on}}
խածել,{{hy-conj-ել|խած|mp=on}}
խազել,{{hy-conj-ել|խազ|mp=on}}
խայթել,{{hy-conj-ել|խայթ|mp=on}}
խթել,{{hy-conj-ել|խթ|mp=on}}
խոթել,{{hy-conj-ել|խոթ|mp=on}}
խանձել,{{hy-conj-ել|խանձ|mp=on}}
խթանել,{{hy-conj-ել|խթան|mp=on}}
ծաղրել,{{hy-conj-ել|ծաղր|mp=on}}
ծլել,{{hy-conj-ել|ծլ}}
կայանալ,{{hy-conj-ալ|կայան||կայաց|caus=on}}
կաղկանձել,{{hy-conj-ել|կաղկանձ}}
կռանալ,{{hy-conj-ալ|կռան||կռաց||caus=on|}}
տաշել,{{hy-conj-ել|տաշ|mp=on}}
կլրտել,{{hy-conj-ել|կլրտ}}
կճել,{{hy-conj-ել|կճ}}
կթոտել,{{hy-conj-ել|կթոտ}}
կցել,{{hy-conj-ել|կց|mp=on}}
կոշկոճել,{{hy-conj-ել|կոշկոճ|mp=on}}
կոչել,{{hy-conj-ել|կոչ|mp=on}}
կռթնել,{{hy-conj-ել|կռթն|caus=on}}
կռկռալ,{{hy-conj-ալ|կռկռ|caus=on}}
կռնչել,{{hy-conj-ել|կռնչ|caus=on}}
կռնչալ,{{hy-conj-ալ|կռնչ|caus=on}}
կտղել,{{hy-conj-ել|կտղ}}
ընկղմել,{{hy-conj-ել|ընկղմ|mp=on}}
հայթայթել,{{hy-conj-ել|հայթայթ|mp=on}}
հայցել,{{hy-conj-ել|հայց|mp=on}}
հաստել,{{hy-conj-ել|mp=on}}
հատնել,{{hy-conj-ել|հատն||հատ}}
հատել,{{hy-conj-ել|mp=on}}
էտել,{{hy-conj-ել|էտ|mp=on}}
հափափել,{{hy-conj-ել|հափափ|mp=on}}
խեղդել,{{hy-conj-ել|խեղդ|mp=on}}
մղձկել,{{hy-conj-ել|մղձկ|mp=on}}
մղձկալ,{{hy-conj-ալ|մղձկ}}
զեղել,{{hy-conj-ել|զեղ|mp=on}}
ողողել,{{hy-conj-ել|ողող|mp=on}}
օղողել,{{hy-conj-ել|օղող|mp=on}}
հիանալ,{{hy-conj-ել|հիան||հիաց}}
հնանալ,{{hy-conj-ալ|հնան||հնաց|caus=on}}
ձաղել,{{hy-conj-ել|ձաղ|mp=on}}
ձաղկել,{{hy-conj-ել|ձաղկ|mp=on}}
ձաղտել,{{hy-conj-ել|ձաղտ|mp=on}}
կռահել,{{hy-conj-ել|կռահ|mp=on}}
ճմլել,{{hy-conj-ել|ճմլ|mp=on}}
վճարել,{{hy-conj-ել|վճար|mp=on}}
ճմռել,{{hy-conj-ել|ճմռ|mp=on}}
ճմռթել,{{hy-conj-ել|ճմռթ|mp=on}}
մալել,{{hy-conj-ել|մալ|mp=on}}
մաղել,{{hy-conj-ել|մաղ|mp=on}}
մայել,{{hy-conj-ել|մայ}}
բավարարել,{{hy-conj-ել|բավարար|mp=on}}
մգլել,{{hy-conj-ել|մգլ|caus=on}}{{hy-conj-ել|մգլ}}
մեկնել,{{hy-conj-ել|մեկն|mp=on}}
մոլել,{{hy-conj-ել|մոլ|caus=on}}
հոլանել,{{hy-conj-ել|հոլան|mp=on}}
հոլաթեւել,{{hy-conj-ել|հոլաթեւ}}
վճռել,{{hy-conj-ել|վճռ|mp=on}}
որոշել,{{hy-conj-ել|mp=on}}
հոտել,{{hy-conj-ել|հոտ}}
հիրել,{{hy-conj-ել|հիր|mp=on}}
ծնգցնել,{{hy-conj-ցն-ել|ծնգ}}
ծնգալ,{{hy-conj-ալ|ծնգ|caus=on}}
մռմռալ,{{hy-conj-ալ|մռմռ}}{{hy-conj-ալ|մռմռ|caus=on}}
մրմնջալ,{{hy-conj-ալ|մրմնջ}}
փնտրել,{{hy-conj-ել|փնտր|mp=on}}
քրթմնջալ,{{hy-conj-ալ|քրթմնջ}}
մնչել,{{hy-conj-ել|մնչ}}
մռել,{{hy-conj-ել|մռ}}
հատակել,{{hy-conj-ել|հատակ|mp=on}}
ներկայացնել,{{hy-conj-ցն-ել|ներկայա}}
հղանալ,{{hy-conj-ալ|հղան||հղաց|caus=on}}
հղիանալ,{{hy-conj-ալ|հղիան||հղիաց|caus=on}}
հղենալ,{{hy-conj-ալ|հղեն||հղեց|caus=on}}
հոգնել,{{hy-conj-ել|հոգն|caus=on}}
նքողել,{{hy-conj-ել|նքող}}
նիրհել,{{hy-conj-ել|նիրհ|caus=on}}
հողդողդել,{{hy-conj-ել|հողդողդ|mp=on}}
հորջորջել,{{hy-conj-ել|հորջորջ|mp=on}}
թոթովել,{{hy-conj-ել|թոթով}}
ուռթել,{{hy-conj-ել|ուռթ|mp=on}}
ուռթանալ,{{hy-conj-ալ|ուռթան||ուռթաց|caus=on}}
հուռթանալ,{{hy-conj-ալ|հուռթան||հուռթաց|caus=on}}
օրհնել,{{hy-conj-ել|օրհն|mp=on}}
պագանել,{{hy-conj-ել|պագան|mp=on}}
պագնել,{{hy-conj-ել|պագն||պագ|mp=on}}
պագել,{{hy-conj-ել|պագ|mp=on}}
ճվատել,{{hy-conj-ել|սիր}}
փրթել,{{hy-conj-ել|փրթ|mp=on}}
նավել,{{hy-conj-ել|նավ}}
սայթաքել,{{hy-conj-ել|սայթաք}}
թովել,{{hy-conj-ել|թով|mp=on}}
վերընթերցել,{{hy-conj-ել|վերընթերց|mp=on}}
թառել,{{hy-conj-ել|թառ|caus=on}}
գրառել,{{hy-conj-ել|գրառ|mp=on}}
բնութագրել,{{hy-conj-ել|բնութագր|mp=on}}
ընդգծել,{{hy-conj-ել|ընդգծ|mp=on}}
պարգեւել,{{hy-conj-ել|պարգեւ|mp=on}}
զառամել,{{hy-conj-ել|զառամ}}
զառամանալ,{{hy-conj-ալ|զառաման||զառամաց}}
սանձահարել,{{hy-conj-ել|սանձահար|mp=on}}
բդկել,{{hy-conj-ել|բդկ}}
խորհել,{{hy-conj-ել|խորհ}}
ճախրել,{{hy-conj-ել|ճախր}}
խնամել,{{hy-conj-ել|խնամ|mp=on}}
գուրգուրել,{{hy-conj-ել|գուրգուր|mp=on|caus=on}}
փայփայել,{{hy-conj-ել|փայփայ|mp=on}}
գուրգուրալ,{{hy-conj-ալ|գուրգուր|caus=on}}
ողջագուրել,{{hy-conj-ել|mp=on}}
գուրալ,{{hy-conj-ալ|գուր}}
փրփրել,{{hy-conj-ել|փրփր|caus=on}}
փրփրալ,{{hy-conj-ալ|փրփր|caus=on}}
վրդովել,{{hy-conj-ել|վրդով|caus=on|mp=on}}
հալել,{{hy-conj-ել|հալ|mp=on|caus=on}}
ենթարկել,{{hy-conj-ել|mp=on|caus=on}}
վրդովվել,{{hy-conj-ել|վրդովվ}}
մաքառել,{{hy-conj-ել|մաքառ}}
լկստվել,{{hy-conj-ել|լկստվ}}
հագչել,{{hy-conj-ել|հագչ}}{{hy-conj-ել|հագչ}}
ապշել,{{hy-conj-ել|ապշ|caus=on}}
գորովել,{{hy-conj-ել|գորով|mp=on}}
ուրախացնել,{{hy-conj-ցն-ել|ուրախա|mp=on}}
հառել,{{hy-conj-ել|հառ|mp=on}}
գոյանալ,{{hy-conj-ալ|գոյան||գոյաց|caus=on}}
կաշկանդել,{{hy-conj-ել|կաշկանդ|mp=on}}
փարվել,{{hy-conj-ել|փարվ|mp=on}}
վերծանել,{{hy-conj-ել|վերծան|mp=on}}
թվարկել,{{hy-conj-ել|թվարկ|mp=on}}
հիմնավորել,{{hy-conj-ել|հիմնավոր|mp=on}}
ճշգրտել,{{hy-conj-ել|ճշգրտ|mp=on}}
վխտալ,{{hy-conj-ալ|վխտ}}
սսկվել,{{hy-conj-ել|սսկվ}}
որոնել,{{hy-conj-ել|որոն|mp=on}}
զրուցել,{{hy-conj-ել|զրուց}}
մագլցել,{{hy-conj-ել|մագլց}}
փռթկացնել,{{hy-conj-ցն-ել|փռթկա}}
մատնել,{{hy-conj-ել|մատն|mp=on}}
մոլեգնել,{{hy-conj-ել|մոլեգն|caus=on}}
խոյանալ,{{hy-conj-ալ|խոյան||խոյաց|caus=on}}
ահաբեկվել,{{hy-conj-ել|ահաբեկվ}}
տեղափոխել,{{hy-conj-ել|տեղափոխ|mp=on}}
ձգտել,{{hy-conj-ել|ձգտ|mp=on}}
հածել,{{hy-conj-ել|հած|mp=on}}
ալարել,{{hy-conj-ել|ալար}}
աղճատել,{{hy-conj-ել|աղճատ|mp=on}}
քչքչալ,{{hy-conj-ալ|քչքչ}}
կարկաչել,{{hy-conj-ել|կարկաչ}}
դայլայլել,{{hy-conj-ել|դայլայլ|mp=on}}
կտցել,{{hy-conj-ել|կտց|mp=on}}
խոխոջալ,{{hy-conj-ալ|խոխոջ}}
խոխոջել,{{hy-conj-ել|խոխոջ}}
ներել,{{hy-conj-ել|ներ|mp=on}}
նվալ,{{hy-conj-ալ|նվ}}
կարօտել,{{hy-conj-ել-TAO|կարօտ|mp=on}}
սիրուել,{{hy-conj-ել-TAO|սիրու||||սիր}}
սիրւել,{{hy-conj-ել-TAO|սիրւ}}
մօտենալ,{{hy-conj-ալ-TAO|մօտեն||մօտեց|caus=on}}
