կազմակերպել,{{hy-conj-ել|mp=on}}
խօսալ,{{hy-conj-ալ-TAO|խօս|caus=on}}
զավթել,{{hy-conj-ել|զավթ|mp=on}}
հրապուրել,{{hy-conj-ել|հրապուր|mp=on}}
աղաղակել,{{hy-conj-ել|աղաղակ}}
կքել,{{hy-conj-ել|կք|mp=on}}
տնօրինել,{{hy-conj-ել|տնօրին|mp=on}}
ներխուժել,{{hy-conj-ել|ներխուժ}}
տապալել,{{hy-conj-ել|տապալ|mp=on}}
շառաչել,{{hy-conj-ել|շառաչ}}
վերագրել,{{hy-conj-ել|վերագր|mp=on}}
զխկտել,{{hy-conj-ել|զխկտ|mp=on}}
խորհրդանշել,{{hy-conj-ել|խորհրդանշ|mp=on}}
սրամտել,{{hy-conj-ել|սրամտ}}
ստրկացնել,{{hy-conj-ցն-ել|ստրկա}}
հպատակվել,{{hy-conj-ել|հպատակվ}}
արտորալ,{{hy-conj-ալ|արտոր}}
շտապել,{{hy-conj-ել|շտապ|caus=on}}
ավանդել,{{hy-conj-ել|հառ|mp=on}}
հոշոտել,{{hy-conj-ել|հոշոտ|mp=on}}
արդարացնել,{{hy-conj-ցն-ել|արդարա}}
տրոհել,{{hy-conj-ել|տրոհ|mp=on}}
նպաստել,{{hy-conj-ել|նպաստ|mp=on}}
մղել,{{hy-conj-ել|մղ|mp=on}}
սթափվել,{{hy-conj-ել|սթափվ}}
կանխել,{{hy-conj-ել|կանխ|mp=on}}
արտագաղթել,{{hy-conj-ել|արտագաղթ|caus=on}}
շտկել,{{hy-conj-ել|շտկ|mp=on}}
ներգաղթել,{{hy-conj-ել|ներգաղթ|caus=on}}
հառնել,{{hy-conj-ել|հառն}}
օժանդակել,{{hy-conj-ել|օժանդակ|mp=on}}
վիճաբանել,{{hy-conj-ել|վիճաբան|mp=on}}
շշնջալ,{{hy-conj-ալ|շշնջ}}
հուսահատվել,{{hy-conj-ել|հուսահատվ}}
լծել,{{hy-conj-ել|լծ|mp=on}}
նվաղել,{{hy-conj-ել|նվաղ}}
սավառնել,{{hy-conj-ել|սավառն}}
բողբոջել,{{hy-conj-ել|բողբոջ}}
նախընտրել,{{hy-conj-ել|նախընտր|mp=on}}
սփռել,{{hy-conj-ել|սփռ|mp=on}}
տարակուսել,{{hy-conj-ել|տարակուս|caus=on}}
դարանակալել,{{hy-conj-ել|դարանակալ}}
հագեցնել,{{hy-conj-ցն-ել|հագե|mp=on}}
առկայծել,{{hy-conj-ել}}
կողոպտել,{{hy-conj-ել|կողոպտ|mp=on}}
վռնդել,{{hy-conj-ել|վռնդ|mp=on}}
աղտոտել,{{hy-conj-ել|աղտոտ|mp=on}}
կեղտոտել,{{hy-conj-ել|կեղտոտ|mp=on}}
արածեցնել,{{hy-conj-ցն-ել|արածե|mp=on}}
սփոփվել,{{hy-conj-ել|սփոփ}}
սփոփել,{{hy-conj-ել|սփոփ|mp=on}}
փոխհատուցել,{{hy-conj-ել|փոխհատուց|mp=on}}
հարկադրել,{{hy-conj-ել|հարկադր|mp=on}}
մխիթարել,{{hy-conj-ել|մխիթար|mp=on}}
տուժել,{{hy-conj-ել|տուժ}}
տուժվել,{{hy-conj-ել|տուժվ}}
բխել,{{hy-conj-ել|բխ|caus=on}}
զրնգալ,{{hy-conj-ալ|զրնգ|caus=on}}
ողողվել,{{hy-conj-ել|ողողվ}}
քաջալերել,{{hy-conj-ել|քաջալեր|mp=on}}
մտորել,{{hy-conj-ել|մտոր}}
հետազոտել,{{hy-conj-ել|հետազոտ|mp=on}}
մտմտալ,{{hy-conj-ալ|մտմտ}}
կշռադատել,{{hy-conj-ել|կշռադատ|mp=on}}
բնորոշել,{{hy-conj-ել|բնորոշ|mp=on}}
կիրառվել,{{hy-conj-ել|կիրառվ}}
կիրառել,{{hy-conj-ել|կիրառ|mp=on}}
շպռտել,{{hy-conj-ել|շպռտ|mp=on}}
ծլարձակել,{{hy-conj-ել|ծլարձակ|mp=on}}
հեծել,{{hy-conj-ել|հեծ}}
փայլատակել,{{hy-conj-ել|փայլատակ}}
խռմփացնել,{{hy-conj-ցն-ել|խռմփա}}
խռմփալ,{{hy-conj-ալ|խռմփ|caus=on}}
հանգստանալ,{{hy-conj-ալ|հանգստան||հանգստաց|caus=on}}
հատկացնել,{{hy-conj-ցն-ել|հատկա|mp=on}}
ընկճել,{{hy-conj-ել|ընկճ|mp=on}}
հրահրել,{{hy-conj-ել|հրահր|mp=on}}
խնկել,{{hy-conj-ել|խնկ|mp=on}}
դիպչել,{{hy-conj-ել|դիպչ||դիպ}}
հակազդել,{{hy-conj-ել|հակազդ|mp=on}}
շնորհել,{{hy-conj-ել|շնորհ|mp=on}}
բրթել,{{hy-conj-ել|բրթ|mp=on}}
խեթկել,{{hy-conj-ել|խեթկ|mp=on}}
լափել,{{hy-conj-ել|լափ}}
հրճվել,{{hy-conj-ել|հրճվ}}
գգվել,{{hy-conj-ել|գգվ}}
հրկիզել,{{hy-conj-ել|հրկիզ|mp=on}}
հմայել,{{hy-conj-ել|հմայ|mp=on}}
խրախուսել,{{hy-conj-ել|խրախուս|mp=on}}
ոգեշնչել,{{hy-conj-ել|mp=on}}
սպասարկել,{{hy-conj-ել|սպասարկ|mp=on}}
զգուշանալ,{{hy-conj-ալ|զգուաշան||զգուշաց|caus=on}}
կողպել,{{hy-conj-ել|կողպ|mp=on}}
ախտորոշել,{{hy-conj-ել|ախտորոշ|mp=on}}
աջակցել,{{hy-conj-ել|աջակց}}
հիասթափվել,{{hy-conj-ել|հիասթափվ}}
վարել,{{hy-conj-ել|վար|mp=on}}
կկել,{{hy-conj-ել|կկ|mp=on}}
ներբեռնել,{{hy-conj-ել|mp=on}}
ծղրտալ,{{hy-conj-ալ|ծղրտ|caus=on}}
շիկանալ,{{hy-conj-ալ|շիկան||շիկաց|caus=on}}
ստորագրել,{{hy-conj-ել|ստորագր|mp=on}}
աբստրահել,{{hy-conj-ել|աբստրահ|mp=on}}
աբստրահվել,{{hy-conj-ել|աբստրահվ}}
աճեցնել,{{hy-conj-ցն-ել|աճե|mp=on}}
ուժեղանալ,{{hy-conj-ալ|ուժեղան||ուժեղաց|caus=on}}
շատանալ,{{hy-conj-ալ|շատան||շատաց|caus=on}}
մեղադրել,{{hy-conj-ել|mp=on}}
ստուգել,{{hy-conj-ել|ստուգ|mp=on}}
թլվատել,{{hy-conj-ել|թլվատ|mp=on}}
բանեցնել,{{hy-conj-ցն-ել|բանե}}
լրտեսել,{{hy-conj-ել|լրտես|mp=on}}
ունկնդրել,{{hy-conj-ել|ունկնդր|mp=on}}
խոչընդոտել,{{hy-conj-ել|խոչընդոտ|mp=on}}
արորել,{{hy-conj-ել|արոր|mp=on}}
կերտել,{{hy-conj-ել|mp=on}}
երերալ,{{hy-conj-ալ|երեր|caus=on}}
վարանել,{{hy-conj-ել|վարան}}
տարամիտել,{{hy-conj-ել|տարամիտ|mp=on}}
երկմտել,{{hy-conj-ել|երկմտ}}
երկբայել,{{hy-conj-ել|երկբայ}}
երկբայանալ,{{hy-conj-ալ|երկբայան||երկբայաց}}
կասկածել,{{hy-conj-ել|կասկած|mp=on}}
գրգռել,{{hy-conj-ել|գրգռ|mp=on}}
սադրել,{{hy-conj-ել|սադր|mp=on}}
հորդորել,{{hy-conj-ել|հորդոր|mp=on}}
դրդել,{{hy-conj-ել|դրդ|mp=on}}
տոկալ,{{hy-conj-ալ|տոկ}}
անորոշանալ,{{hy-conj-ալ|անորոշան||ոնորոշաց|mp=on}}
հղել,{{hy-conj-ել|հղ|mp=on}}
բողոքարկել,{{hy-conj-ել|բողոքարկ|mp=on}}
պղծել,{{hy-conj-ել|պղծ|mp=on}}
հատուցել,{{hy-conj-ել|հատուց|mp=on}}
ճամփել,{{hy-conj-ել|ճամփ|mp=on}}
ճամփորդել,{{hy-conj-ել|ճամփորդ}}
ճանապարհորդել,{{hy-conj-ել|ճանապարհորդ}}
հեգնել,{{hy-conj-ել|հեգն|mp=on}}
ամայանալ,{{hy-conj-ալ|ամայան||ամայաց|caus=on}}
հուսալքել,{{hy-conj-ել|հուսալք|mp=on}}
հուսահատեցնել,{{hy-conj-ցն-ել|հուսահատե}}
վհատել,{{hy-conj-ել|վհատ|mp=on}}
վհատեցնել,{{hy-conj-ցն-ել|վհատե|mp=on}}
խզել,{{hy-conj-ել|խզ|mp=on}}{{hy-conj-ել|խզ|mp=on}}
ամորձատել,{{hy-conj-ել|ամորձատ|mp=on}}
ներքինացնել,{{hy-conj-ցն-ել|ներքինա}}
բացառել,{{hy-conj-ել|բացառ|mp=on}}
բացառվել,{{hy-conj-ել|բացառվ}}
փարթամանալ,{{hy-conj-ալ|փարթաման||փարթամաց|caus=on}}
փայլունանալ,{{hy-conj-ալ|փայլունան||փայլունաց|caus=on}}
փայլունացնել,{{hy-conj-ցն-ել|փայլունա}}
փայլունացվել,{{hy-conj-ել|փայլունացվ}}
ներքինանալ,{{hy-conj-ալ|ներքինան||ներքինաց|caus=on}}
առաջադիմել,{{hy-conj-ել|առաջադիմ|caus=on}}
աներկյուղանալ,{{hy-conj-ալ|աներկյուղան||աներկյուղաց|caus=on}}
փութացնել,{{hy-conj-ցն-ել|փութա|mp=on}}
աճապարել,{{hy-conj-ել|աճապար|caus=on}}
ճկել,{{hy-conj-ել|ճկ|mp=on}}
պաճուճաբանել,{{hy-conj-ել|պաճուճաբան}}
փքել,{{hy-conj-ել|փք|mp=on}}
փքվել,{{hy-conj-ել|փքվ}}
ճոռոմաբանել,{{hy-conj-ել|ճոռոմաբան|mp=on}}
ճոռոմախոսել,{{hy-conj-ել|ճոռոմախոս}}
ազդել,{{hy-conj-ել|հառ|mp=on}}
ազդվել,{{hy-conj-ել|ազդվ}}
պոռոչել,{{hy-conj-ել|պոռոչ}}
պոռոտաբանել,{{hy-conj-ել|պոռոտաբան}}
պոռոտախոսել,{{hy-conj-ել|պոռոտախոս}}
մեծաբանել,{{hy-conj-ել|մեծաբան|mp=on}}
ամբարտավանանալ,{{hy-conj-ալ|ամբարտավանան||ամբարտավանաց|caus=on}}
ամբարտավանել,{{hy-conj-ել|ամբարտավան}}
խրոխտանալ,{{hy-conj-ալ|խրոխտան||խրոխտաց|caus=on}}
հուզել,{{hy-conj-ել|հուզ|mp=on}}
վերուվարել,{{hy-conj-ել|վերուվար|mp=on}}
սրտաշարժել,{{hy-conj-ել|սրտաշարժ|mp=on}}
ալեկոծել,{{hy-conj-ել|ալեկոծ|mp=on}}
ծփել,{{hy-conj-ել|ծփ|mp=on}}
ծեփել,{{hy-conj-ել|ծեփ|mp=on}}
սնգուրել,{{hy-conj-ել|սնգուր|mp=on}}
սնգուրվել,{{hy-conj-ել|սնգուրվ|mp=on}}
ոլորել,{{hy-conj-ել|հառ|mp=on}}
գանգրացնել,{{hy-conj-ցն-ել|գանգրա}}
գանգրացվել,{{hy-conj-ել|գանգրացվ|mp=on}}
գանգրանալ,{{hy-conj-ալ|գանգրան||գանգրաց|caus=on}}
գանգրվել,{{hy-conj-ել|գանգրվ}}
ոլորակել,{{hy-conj-ել|ոլորակ|mp=on}}
տրցակել,{{hy-conj-ել|տրցակ|mp=on}}
խոպոպանալ,{{hy-conj-ալ|խոպոպան||խոպոպաց|caus=on}}
խոպոպացնել,{{hy-conj-ցն-ել|խոպոպա}}
խոպոպացվել,{{hy-conj-ել|խոպոպացվ}}
խոպոպել,{{hy-conj-ել|խոպոպ|mp=on|caus=on}}
խոպոպեցնել,{{hy-conj-ցն-ել|խոպոպե}}
խոպոպվել,{{hy-conj-ել|խոպոպվ}}
խրթել,{{hy-conj-ել|խրթ|mp=on}}
խռթացնել,{{hy-conj-ցն-ել|խռթա}}
մտադրել,{{hy-conj-ել|մտադր|mp=on}}
մտադրվել,{{hy-conj-ել|մտադրվ}}
չաղանալ,{{hy-conj-ալ|չաղան||չաղաց|caus=on}}
տռզել,{{hy-conj-ել|տռզ|mp=on}}
տկռել,{{hy-conj-ել|տկռ}}
ծածկել,{{hy-conj-ել|ծածկ|mp=on}}
լեցնել,{{hy-conj-ցն-ել|լ|imp1=[[լեցրո՛ւ]]|prohib1=[[մի՛]] [[լցրու]]}}
գործարկել,{{hy-conj-ել|գործարկ|mp=on}}
շահագործել,{{hy-conj-ել|շահագործ|mp=on}}
չարաշահել,{{hy-conj-ել|չարաշահ|mp=on}}
դատապարտել,{{hy-conj-ել|դատապարտ|mp=on}}
կանխագրել,{{hy-conj-ել|կանխագր|mp=on}}
ուրանալ,{{hy-conj-ալ|ուրան||ուրաց|caus=on}}
ուսումնասիրել,{{hy-conj-ել|ուսումնասիր|mp=on}}
պայմանավորել,{{hy-conj-ել|պայմանավոր|mp=on}}
պայմանավորվել,{{hy-conj-ել|պայմանավորվ}}
համաձայնել,{{hy-conj-ել|համաձայն|mp=on|caus=on}}
կանխամտածվել,{{hy-conj-ել|կանխամտածվ}}
կանխամտածել,{{hy-conj-ել|կանխամտած|mp=on}}
առերեսել,{{hy-conj-ել|առերես|mp=on}}
առերեսվել,{{hy-conj-ել|առերեսվ|mp=on}}
հառաչել,{{hy-conj-ել|հառաչ|caus=on}}
հեծեծել,{{hy-conj-ել|հեծեծ}}
վայելել,{{hy-conj-ել|mp=on}}
շփոթել,{{hy-conj-ել|շփոթ|mp=on|caus=on}}
շփոթեցնել,{{hy-conj-ցն-ել|շփոթե}}
շփոթվել,{{hy-conj-ել|շփոթվ}}
ապահովել,{{hy-conj-ել|ապահով|mp=on|caus=on}}
ապահովացնել,{{hy-conj-ցն-ել|ապահովա}}
ապահովեցնել,{{hy-conj-ցն-ել|ապահովե}}
ապահովվել,{{hy-conj-ել|ապահով}}
պարապել,{{hy-conj-ել|պարապ}}
փորձել,{{hy-conj-ել|mp=on}}
հերքվել,{{hy-conj-ել|հերքբ}}
պահածոյացնել,{{hy-conj-ցն-ել|պահածոյա}}
տարվել,{{hy-conj-ել|տարվ}}
պարտվել,{{hy-conj-ել|պարտվ}}
ծպտել,{{hy-conj-ել|ծպտ|mp=on}}
ծպտվել,{{hy-conj-ել|ծպտվ}}
ճողոպրել,{{hy-conj-ել|ճողոպր}}
պատառել,{{hy-conj-ել|պատառ|mp=on}}
ծափահարել,{{hy-conj-ել|ծափ|mp=on}}
ծափահարվել,{{hy-conj-ել|ծափահարվ}}
լկստել,{{hy-conj-ել|լկստ|mp=on|caus=on}}
պահածոյանալ,{{hy-conj-ալ|պահածոյան||պահածոյաց|caus=on}}
խղճալ,{{hy-conj-ալ|խղճ}}
վանկարկել,{{hy-conj-ել|mp=on}}
վանկել,{{hy-conj-ել|mp=on}}
նախանձել,{{hy-conj-ել|նախանձ|caus=on|mp=on}}
կշռել,{{hy-conj-ել|կշռ|mp=on}}
թափվել,{{hy-conj-ել|թափվ|mp=on}}
բարելավել,{{hy-conj-ել|բարելավ|mp=on}}
բաժանվել,{{hy-conj-ել|բաժանվ}}
գնահատել,{{hy-conj-ել|գնահատ|mp=on}}
բնակվել,{{hy-conj-ել|բնակվ}}
տառապել,{{hy-conj-ել|caus=on}}
տառապեցնել,{{hy-conj-ցն-ել|տառապե}}
առողջացնել,{{hy-conj-ցն-ել|առողջա}}
դատարկել,{{hy-conj-ել|դատարկ|mp=on}}
զվարճանալ,{{hy-conj-ալ|զվարճան||զվարճաց|caus=on}}
զվարճացնել,{{hy-conj-ցն-ել|զվարճա|mp=on}}
ինքնահավանել,{{hy-conj-ել|ինքնահավան|mp=on}}
դրսեւորել,{{hy-conj-ել|դրսեւոր|mp=on}}
դրսեւորվել,{{hy-conj-ել|դրսեւոր|mp=on}}
հաճախել,{{hy-conj-ել|հաճախ|mp=on|caus=on}}
հաճախեցնել,{{hy-conj-ցն-ել|հաճախե}}
արտաքսել,{{hy-conj-ել|արտաքս|mp=on}}
աքսորել,{{hy-conj-ել|աքսոր|mp=on}}
աքսորվել,{{hy-conj-ել|աքսորվ}}
կարեկցել,{{hy-conj-ել|կարեկց|mp=on}}
հարսնանալ,{{hy-conj-ալ|հարսնան||հարսնաց|caus=on}}
հարսնացնել,{{hy-conj-ցն-ել|հարսնա}}
պատկանել,{{hy-conj-ել}}
խռթալ,{{hy-conj-ալ|խռթ|caus=on}}
ջղայնանալ,{{hy-conj-ալ|||ջղայնաց}}
կատակել,{{hy-conj-ել}}
կախարդել,{{hy-conj-ել|mp=on}}
կախարդվել,{{hy-conj-ել}}
անզգայանալ,{{hy-conj-ալ|||անցգայաց}}
անզգայացնել,{{hy-conj-ցն-ել}}
անզգայացվել,{{hy-conj-ել}}
հիասթափեցնել,{{hy-conj-ցն-ել}}
ապացուցել,{{hy-conj-ել|mp=on}}
ապացուցվել,{{hy-conj-ել}}
գիտակցել,{{hy-conj-ել|mp=on}}
գիտակցվել,{{hy-conj-ել}}
ահաբեկել,{{hy-conj-ել|mp=on}}
վտանգել,{{hy-conj-ել|mp=on}}
վտանգվել,{{hy-conj-ել}}
պատկառել,{{hy-conj-ել|caus=on}}
ակնածել,{{hy-conj-ել|mp=on}}
երկյուղածել,{{hy-conj-ել}}
երկյուղել,{{hy-conj-ել}}
ահազանգել,{{hy-conj-ել|mp=on}}
սարսափահարել,{{hy-conj-ել|mp=on}}
սարսափահարվել,{{hy-conj-ել}}
սարսափել,{{hy-conj-ել|caus=on}}
սարսափեցնել,{{hy-conj-ցն-ել}}
զարհուրել,{{hy-conj-ել|caus=on}}
զարհուրեցնել,{{hy-conj-ցն-ել}}
ընթադրել,{{hy-conj-ել|mp=on}}
մխրճել,{{hy-conj-ել|mp=on}}
մխրճվել,{{hy-conj-ել}}
մխվել,{{hy-conj-ել}}
թաղել,{{hy-conj-ել|mp=on}}
երթեւեկել,{{hy-conj-ել}}
առկայծվել,{{hy-conj-ել}}
առկախել,{{hy-conj-ել|mp=on}}
առկախվել,{{hy-conj-ել}}
իջեւանել,{{hy-conj-ել}}
վերջակետել,{{hy-conj-ել|mp=on}}
վախճանվել,{{hy-conj-ել}}
վերջանալ,{{hy-conj-ալ|վերջան||վերջաց}}
վերջավորել,{{hy-conj-ել|mp=on}}
վերջավորվել,{{hy-conj-ել}}
վերջացնել,{{hy-conj-ցն-ել}}
վերջացվել,{{hy-conj-ել}}
վերջափակել,{{hy-conj-ել|mp=on}}
վերջափակվել,{{hy-conj-ել}}
հապաղել,{{hy-conj-ել|caus=on}}
հապաղեցնել,{{hy-conj-ցն-ել}}
վերջնամշակել,{{hy-conj-ել|mp=on}}
վերջոտնել,{{hy-conj-ել}}
մոգոնել,{{hy-conj-ել|mp=on}}
ծախել,{{hy-conj-ել|mp=on}}
ծախծխել,{{hy-conj-ել|mp=on}}
ծախծխոտել,{{hy-conj-ել|mp=on}}
ծախծխոտվել,{{hy-conj-ել}}
ծախծխորել,{{hy-conj-ել|mp=on}}
ծախծխորվել,{{hy-conj-ել}}
ծախծխվել,{{hy-conj-ել}}
ծախոտել,{{hy-conj-ել|mp=on}}
ծախոտվել,{{hy-conj-ել}}
սակարկել,{{hy-conj-ել|mp=on}}
սակարկվել,{{hy-conj-ել}}
ծախսագրել,{{hy-conj-ել|mp=on}}
ծախսել,{{hy-conj-ել|mp=on}}
ծախսվել,{{hy-conj-ել}}
ծախվել,{{hy-conj-ել}}
գուշակվել,{{hy-conj-ել}}
ճեղքել,{{hy-conj-ել|mp=on}}
ճեղքվել,{{hy-conj-ել}}
մոտանալ,{{hy-conj-ալ|մոտան||մոտաց}}
մոտավորել,{{hy-conj-ել|mp=on}}
մոտիկանալ,{{hy-conj-ալ|մոտիկան||մոտիկաց}}
բանակցել,{{hy-conj-ել|mp=on}}
ապահովանալ,{{hy-conj-ալ|||ապահովաց}}
անդամալուծել,{{hy-conj-ել|mp=on}}
անդամալուծվել,{{hy-conj-ել}}
աբսորբել,{{hy-conj-ել|mp=on}}
ագահանալ,{{hy-conj-ալ||ագահաց}}
ագահել,{{hy-conj-ել|mp=on}}
ագարականալ,{{hy-conj-ալ||ագարակաց}}
ագարակացնել,{{hy-conj-ցն-ել}}
ագուցահանել,{{hy-conj-ել|mp=on}}
ագուցավորել,{{hy-conj-ել|mp=on}}
ագուցվել,{{hy-conj-ել}}
ագռավանալ,{{hy-conj-ալ|ագռավան||ագռավաց}}
ագրեգատավորել,{{hy-conj-ել|mp=on}}
կացնահարել,{{hy-conj-ել|mp=on}}
կացնահարվել,{{hy-conj-ել}}
կացնել,{{hy-conj-ել|mp=on}}{{hy-conj-ցն-ել}}
ընդունվել,{{hy-conj-ել}}
պատժել,{{hy-conj-ել|mp=on}}
պատժվել,{{hy-conj-ել}}
փաստարկել,{{hy-conj-ել|mp=on}}
փաստարկվել,{{hy-conj-ել}}
փաստել,{{hy-conj-ել|mp=on}}
փաստվել,{{hy-conj-ել}}
գրանցել,{{hy-conj-ել|mp=on}}
գրանցվել,{{hy-conj-ել}}
դադարել,{{hy-conj-ել|caus=on}}
դադարեցնել,{{hy-conj-ցն-ել}}
դադարեցվել,{{hy-conj-ել}}
լիազորել,{{hy-conj-ել|mp=on}}
լիազորվել,{{hy-conj-ել}}
մեղադրվել,{{hy-conj-ել}}
զինել,{{hy-conj-ել|mp=on}}
զինվել,{{hy-conj-ել}}
հայտնաբերել,{{hy-conj-ել|mp=on}}
հանդիպել,{{hy-conj-ել|caus=on}}
հանդիպեցնել,{{hy-conj-ցն-ել}}
հայտարարվել,{{hy-conj-ել}}
ստանձնել,{{hy-conj-ել|mp=on}}
ստորանալ,{{hy-conj-ալ|ստորան||ստորաց}}
ստորացնել,{{hy-conj-ցն-ել}}
ստորացվել,{{hy-conj-ել}}
կարգաբանել,{{hy-conj-ել|mp=on}}
համագործակցել,{{hy-conj-ել}}
համագործել,{{hy-conj-ել}}
առավոտանալ,{{hy-conj-ալ|||առավոտաց}}
ուշանալ,{{hy-conj-ալ|ուշան||ուշաց}}
լցվել,{{hy-conj-ել}}
առողջանալ,{{hy-conj-ալ|||առողջաց}}
ազատագրել,{{hy-conj-ել|mp=on}}
ազատագրվել,{{hy-conj-ել}}
ազատազրկել,{{hy-conj-ել|mp=on}}
ազաբանալ,{{hy-conj-ալ|||ազաբաց}}
ազաբացնել,{{hy-conj-ցն-ել}}
լավանալ,{{hy-conj-ալ|||լավաց}}
բնակել,{{hy-conj-ել|mp=on}}
կռկել,{{hy-conj-ել|mp=on}}
ակնկալել,{{hy-conj-ել|mp=on}}
կախվել,{{hy-conj-ել}}
կազդուրվել,{{hy-conj-ել}}
զգացվել,{{hy-conj-ել}}
գրկել,{{hy-conj-ել|mp=on}}
գոգավորվել,{{hy-conj-ել}}
գանգրել,{{hy-conj-ել|mp=on}}
ջոկել,{{hy-conj-ել|mp=on}}
ցանել,{{hy-conj-ել|mp=on}}
ավարտել,{{hy-conj-ել|mp=on}}
ավարտվել,{{hy-conj-ել}}
սատարել,{{hy-conj-ել|mp=on}}
քսել,{{hy-conj-ել|mp=on}}
դիտվել,{{hy-conj-ել}}
դիտել,{{hy-conj-ել|mp=on}}
թեքել,{{hy-conj-ել|mp=on}}
ադամանդել,{{hy-conj-ել|mp=on}}
ադամանդվել,{{hy-conj-ել}}
ազատագնել,{{hy-conj-ել|mp=on}}
ազատագնվել,{{hy-conj-ել}}
ազատականացնել,{{hy-conj-ցն-ել}}
թեքվել,{{hy-conj-ել}}
թնդալ,{{hy-conj-ալ}}
լուսանկարել,{{hy-conj-ել|mp=on}}
մերժել,{{hy-conj-ել|mp=on}}
զրկել,{{hy-conj-ել|mp=on}}
ցատկել,{{hy-conj-ել|caus=on}}
կաշառվել,{{hy-conj-ել}}
հենվել,{{hy-conj-ել}}
թաթավել,{{hy-conj-ել|mp=on}}
մշակել,{{hy-conj-ել|mp=on}}
գերել,{{hy-conj-ել|mp=on}}
զարգանալ,{{hy-conj-ալ|||զարգաց}}
թխել,{{hy-conj-ել|mp=on}}
արժենալ,{{hy-conj-ալ|արժեն||արժեց}}
ցանցել,{{hy-conj-ել|mp=on}}
հերկել,{{hy-conj-ել|mp=on}}
ապացուցանել,{{hy-conj-ել|mp=on}}
աղանձել,{{hy-conj-ել|mp=on}}
գաղթել,{{hy-conj-ել|caus=on}}
արծնել,{{hy-conj-ել|mp=on}}
արծարծել,{{hy-conj-ել|mp=on}}
բովել,{{hy-conj-ել|mp=on}}
գալարել,{{hy-conj-ել|mp=on}}
գալարվել,{{hy-conj-ել}}
գաղել,{{hy-conj-ել|mp=on}}
